Date,Open,High,Low,Close,Adj Close,Volume
2022-12-14,11248.08984375,11352.08984375,11065.240234375,11170.8896484375,11170.8896484375,5485150000
2022-12-15,11012.6201171875,11029.5703125,10775.6103515625,10810.5302734375,10810.5302734375,5536070000
2022-12-16,10767.6298828125,10833.240234375,10642.099609375,10705.41015625,10705.41015625,7968170000
2022-12-19,10707.4404296875,10713.9697265625,10497.5498046875,10546.0302734375,10546.0302734375,4631820000
2022-12-20,10490.8896484375,10609.4599609375,10446.8203125,10547.1103515625,10547.1103515625,4707190000
2022-12-21,10592.0,10753.5703125,10569.2001953125,10709.3701171875,10709.3701171875,4401420000
2022-12-22,10586.4599609375,10599.33984375,10313.3203125,10476.1201171875,10476.1201171875,5125070000
2022-12-23,10437.75,10514.759765625,10361.8203125,10497.8603515625,10497.8603515625,3544680000
2022-12-27,10462.1904296875,10472.3203125,10340.73046875,10353.23046875,10353.23046875,3827290000
2022-12-28,10339.2001953125,10414.8203125,10207.4697265625,10213.2900390625,10213.2900390625,3842970000
2022-12-29,10321.4599609375,10502.080078125,10301.0595703125,10478.08984375,10478.08984375,4154100000
2022-12-30,10368.3701171875,10468.3095703125,10324.7001953125,10466.48046875,10466.48046875,3959030000
2023-01-03,10562.0595703125,10613.0595703125,10309.16015625,10386.98046875,10386.98046875,4780650000
2023-01-04,10467.8203125,10515.2197265625,10337.6396484375,10458.759765625,10458.759765625,5085380000
2023-01-05,10390.3095703125,10393.2197265625,10295.25,10305.240234375,10305.240234375,4764270000
2023-01-06,10363.9599609375,10604.1396484375,10265.0400390625,10569.2900390625,10569.2900390625,5199780000
2023-01-09,10662.099609375,10807.259765625,10619.1201171875,10635.650390625,10635.650390625,5132190000
2023-01-10,10607.7197265625,10743.669921875,10589.58984375,10742.6298828125,10742.6298828125,4710680000
2023-01-11,10794.990234375,10932.4404296875,10762.73046875,10931.669921875,10931.669921875,5284390000
2023-01-12,10969.259765625,11027.75,10797.1201171875,11001.099609375,11001.099609375,5681240000
2023-01-13,10906.3701171875,11084.009765625,10900.16015625,11079.16015625,11079.16015625,5077990000
2023-01-17,11070.0,11145.4404296875,11024.7197265625,11095.1103515625,11095.1103515625,5138410000
2023-01-18,11170.9501953125,11223.41015625,10952.0498046875,10957.009765625,10957.009765625,5288630000
2023-01-19,10890.400390625,10932.51953125,10804.5703125,10852.26953125,10852.26953125,4660800000
2023-01-20,10924.66015625,11143.169921875,10885.650390625,11140.4296875,11140.4296875,5980110000
2023-01-23,11171.9404296875,11405.5,11144.0302734375,11364.41015625,11364.41015625,5997810000
2023-01-24,11302.9296875,11378.150390625,11282.650390625,11334.26953125,11334.26953125,5670860000
2023-01-25,11146.5302734375,11334.2197265625,11069.1796875,11313.3603515625,11313.3603515625,5485570000
2023-01-26,11458.400390625,11516.0498046875,11341.1904296875,11512.41015625,11512.41015625,5732890000
2023-01-27,11470.4697265625,11691.8896484375,11470.26953125,11621.7099609375,11621.7099609375,6243800000
2023-01-30,11512.33984375,11553.3095703125,11388.5400390625,11393.8095703125,11393.8095703125,5122320000
2023-01-31,11398.580078125,11586.009765625,11398.3701171875,11584.5498046875,11584.5498046875,5695150000
2023-02-01,11573.1396484375,11904.01953125,11500.330078125,11816.3203125,11816.3203125,6336040000
2023-02-02,12065.150390625,12269.5498046875,12024.1396484375,12200.8203125,12200.8203125,7038210000
2023-02-03,11946.8603515625,12231.3095703125,11946.8603515625,12006.9501953125,12006.9501953125,5954490000
2023-02-06,11904.41015625,11973.41015625,11843.490234375,11887.4501953125,11887.4501953125,5538350000
2023-02-07,11891.25,12150.2197265625,11836.7802734375,12113.7900390625,12113.7900390625,5720240000
2023-02-08,12069.1201171875,12096.3896484375,11890.08984375,11910.51953125,11910.51953125,5052870000
2023-02-09,12069.099609375,12070.9599609375,11745.1103515625,11789.580078125,11789.580078125,5536290000
2023-02-10,11714.599609375,11775.7998046875,11630.5400390625,11718.1201171875,11718.1201171875,4885030000
2023-02-13,11759.08984375,11910.919921875,11719.73046875,11891.7900390625,11891.7900390625,4752880000
2023-02-14,11808.2001953125,11999.849609375,11760.5595703125,11960.150390625,11960.150390625,5032430000
2023-02-15,11905.1201171875,12071.2900390625,11876.8203125,12070.58984375,12070.58984375,5056640000
2023-02-16,11896.3095703125,12040.33984375,11853.3603515625,11855.830078125,11855.830078125,5159410000
2023-02-17,11777.5,11803.2197265625,11673.2099609375,11787.26953125,11787.26953125,4925230000
2023-02-21,11640.3701171875,11684.1396484375,11491.1796875,11492.2998046875,11492.2998046875,5002540000
2023-02-22,11517.2001953125,11582.51953125,11445.169921875,11507.0703125,11507.0703125,4671270000
2023-02-23,11636.9296875,11638.98046875,11432.580078125,11590.400390625,11590.400390625,4714580000
2023-02-24,11404.1796875,11434.3603515625,11334.4697265625,11394.9404296875,11394.9404296875,4432650000
2023-02-27,11517.1904296875,11565.23046875,11444.599609375,11466.98046875,11466.98046875,4494000000
2023-02-28,11451.0498046875,11548.23046875,11435.3896484375,11455.5400390625,11455.5400390625,5340950000
2023-03-01,11447.580078125,11479.0,11349.8701171875,11379.48046875,11379.48046875,4927530000
2023-03-02,11273.76953125,11487.58984375,11273.6103515625,11462.98046875,11462.98046875,5313760000
2023-03-03,11524.650390625,11699.6298828125,11514.740234375,11689.009765625,11689.009765625,5102210000
2023-03-06,11736.8701171875,11827.919921875,11667.48046875,11675.740234375,11675.740234375,4982880000
2023-03-07,11670.98046875,11705.9599609375,11512.0302734375,11530.330078125,11530.330078125,5422820000
2023-03-08,11553.08984375,11601.23046875,11487.75,11576.0,11576.0,5085970000
2023-03-09,11578.3095703125,11667.1201171875,11319.98046875,11338.349609375,11338.349609375,5061790000
2023-03-10,11325.3603515625,11373.8095703125,11093.8603515625,11138.8896484375,11138.8896484375,6193500000
2023-03-13,11041.4599609375,11326.73046875,10982.7998046875,11188.83984375,11188.83984375,6201490000
2023-03-14,11357.73046875,11467.01953125,11284.9296875,11428.150390625,11428.150390625,5533120000
2023-03-15,11291.169921875,11447.900390625,11238.4404296875,11434.0498046875,11434.0498046875,5912430000
2023-03-16,11384.8701171875,11733.7998046875,11365.490234375,11717.2802734375,11717.2802734375,5498920000
2023-03-17,11696.33984375,11773.1103515625,11562.6298828125,11630.509765625,11630.509765625,7903090000
2023-03-20,11614.3896484375,11695.5498046875,11550.6904296875,11675.5400390625,11675.5400390625,4970630000
2023-03-21,11764.7900390625,11879.16015625,11724.91015625,11860.1103515625,11860.1103515625,4829870000
2023-03-22,11857.5,12013.990234375,11666.849609375,11669.9599609375,11669.9599609375,4981590000
2023-03-23,11811.3203125,11962.6904296875,11684.51953125,11787.400390625,11787.400390625,4917460000
2023-03-24,11747.6201171875,11826.23046875,11670.669921875,11823.9599609375,11823.9599609375,4363650000
2023-03-27,11868.5400390625,11903.2099609375,11739.0498046875,11768.83984375,11768.83984375,4330320000
2023-03-28,11752.759765625,11752.759765625,11635.0302734375,11716.080078125,11716.080078125,4036910000
2023-03-29,11855.58984375,11941.599609375,11823.349609375,11926.240234375,11926.240234375,4493540000
2023-03-30,12010.4501953125,12044.7900390625,11953.3701171875,12013.4697265625,12013.4697265625,4738880000
2023-03-31,12031.5400390625,12227.9296875,12030.4404296875,12221.91015625,12221.91015625,5521150000
2023-04-03,12146.08984375,12196.33984375,12086.51953125,12189.4501953125,12189.4501953125,4816440000
2023-04-04,12208.490234375,12224.6796875,12081.8095703125,12126.330078125,12126.330078125,4298760000
2023-04-05,12081.759765625,12086.75,11931.849609375,11996.8603515625,11996.8603515625,4378590000
2023-04-06,11939.080078125,12098.5,11898.3603515625,12087.9599609375,12087.9599609375,3862800000
2023-04-10,11975.1298828125,12084.9501953125,11924.2001953125,12084.3603515625,12084.3603515625,4334070000
2023-04-11,12080.240234375,12091.26953125,12011.400390625,12031.8798828125,12031.8798828125,4676960000
2023-04-12,12110.8701171875,12134.5,11916.5400390625,11929.33984375,11929.33984375,4909770000
2023-04-13,11997.419921875,12178.7998046875,11995.9404296875,12166.26953125,12166.26953125,4942990000
2023-04-14,12117.91015625,12205.7197265625,12026.5498046875,12123.4697265625,12123.4697265625,4655740000
2023-04-17,12108.23046875,12159.01953125,12064.099609375,12157.7197265625,12157.7197265625,4823180000
2023-04-18,12234.5595703125,12245.4296875,12110.23046875,12153.41015625,12153.41015625,4851810000
2023-04-19,12063.6796875,12191.099609375,12060.169921875,12157.23046875,12157.23046875,4972700000
2023-04-20,12039.080078125,12155.9599609375,12011.9501953125,12059.5595703125,12059.5595703125,4590530000
2023-04-21,12046.0302734375,12097.150390625,11986.8203125,12072.4599609375,12072.4599609375,4868050000
2023-04-24,12053.4697265625,12103.580078125,11960.2998046875,12037.2001953125,12037.2001953125,4854050000
2023-04-25,11968.8095703125,11990.4599609375,11798.76953125,11799.16015625,11799.16015625,4806020000
2023-04-26,11913.23046875,11967.990234375,11833.0703125,11854.349609375,11854.349609375,5281970000
2023-04-27,11972.150390625,12154.009765625,11950.919921875,12142.240234375,12142.240234375,5253710000
2023-04-28,12117.5400390625,12227.7197265625,12082.5703125,12226.580078125,12226.580078125,5331380000
2023-05-01,12210.0498046875,12261.3203125,12181.080078125,12212.599609375,12212.599609375,5168430000
2023-05-02,12198.01953125,12206.580078125,12015.23046875,12080.509765625,12080.509765625,5501410000
2023-05-03,12097.0400390625,12212.5498046875,12022.4599609375,12025.330078125,12025.330078125,5782160000
2023-05-04,11997.33984375,12033.150390625,11925.3701171875,11966.400390625,11966.400390625,4745780000
2023-05-05,12073.0302734375,12264.830078125,12065.7197265625,12235.41015625,12235.41015625,4574790000
2023-05-08,12231.6796875,12264.990234375,12178.259765625,12256.919921875,12256.919921875,4216360000
2023-05-09,12195.7802734375,12216.1298828125,12174.0595703125,12179.5498046875,12179.5498046875,4126780000
2023-05-10,12286.66015625,12337.6904296875,12180.8603515625,12306.4404296875,12306.4404296875,4948260000
2023-05-11,12321.259765625,12347.3798828125,12255.4404296875,12328.509765625,12328.509765625,4489490000
2023-05-12,12350.51953125,12364.650390625,12209.580078125,12284.740234375,12284.740234375,4170000000
2023-05-15,12301.169921875,12376.400390625,12263.349609375,12365.2099609375,12365.2099609375,3979290000
2023-05-16,12327.0498046875,12403.8095703125,12324.51953125,12343.0498046875,12343.0498046875,4067510000
2023-05-17,12388.580078125,12514.0703125,12335.01953125,12500.5703125,12500.5703125,4501820000
2023-05-18,12513.8701171875,12698.5,12512.259765625,12688.83984375,12688.83984375,4532890000
2023-05-19,12709.4599609375,12731.73046875,12624.0595703125,12657.900390625,12657.900390625,3935780000
2023-05-22,12664.4404296875,12756.23046875,12655.259765625,12720.7802734375,12720.7802734375,4278920000
2023-05-23,12652.8798828125,12709.740234375,12554.4296875,12560.25,12560.25,4347440000
2023-05-24,12481.8896484375,12529.6298828125,12415.849609375,12484.16015625,12484.16015625,4088270000
2023-05-25,12706.4404296875,12736.919921875,12604.8896484375,12698.08984375,12698.08984375,4651640000
2023-05-26,12736.419921875,13001.91015625,12729.740234375,12975.6904296875,12975.6904296875,4434070000
2023-05-30,13109.099609375,13154.2900390625,12968.1201171875,13017.4296875,13017.4296875,4843470000
2023-05-31,12968.3798828125,13029.080078125,12889.3701171875,12935.2900390625,12935.2900390625,5905760000
2023-06-01,12944.4599609375,13141.830078125,12903.6298828125,13100.98046875,13100.98046875,4610310000
2023-06-02,13190.5,13252.0751953125,13125.8642578125,13179.060546875,13179.060546875,1092266000
