Date,Open,High,Low,Close,Adj Close,Volume
2022-06-02,2634.0,2732.449951171875,2634.0,2724.300048828125,2716.12255859375,10211408
2022-06-03,2744.0,2817.35009765625,2742.0,2779.5,2771.15673828125,11048210
2022-06-06,2780.0,2814.0,2751.800048828125,2767.550048828125,2759.24267578125,5119488
2022-06-07,2769.89990234375,2791.10009765625,2752.050048828125,2772.75,2764.427001953125,5703333
2022-06-08,2772.75,2781.0,2716.300048828125,2724.050048828125,2715.873291015625,5759172
2022-06-09,2710.0,2803.0,2710.0,2798.75,2790.34912109375,7973935
2022-06-10,2771.89990234375,2789.89990234375,2701.5,2714.25,2706.102783203125,8349943
2022-06-13,2650.0,2672.800048828125,2616.300048828125,2662.89990234375,2654.90673828125,8131998
2022-06-14,2650.050048828125,2671.85009765625,2613.449951171875,2628.10009765625,2620.21142578125,6790653
2022-06-15,2617.550048828125,2637.300048828125,2584.39990234375,2596.300048828125,2588.5068359375,5166738
2022-06-16,2623.0,2659.050048828125,2554.0,2560.0,2552.315673828125,7896943
2022-06-17,2560.0,2624.85009765625,2556.10009765625,2590.0,2582.2255859375,11286988
2022-06-20,2605.0,2617.10009765625,2521.10009765625,2543.050048828125,2535.41650390625,5568825
2022-06-21,2560.0,2593.39990234375,2528.300048828125,2584.10009765625,2576.343505859375,5408801
2022-06-22,2558.10009765625,2558.300048828125,2501.0,2505.60009765625,2498.0791015625,4899839
2022-06-23,2515.050048828125,2525.0,2445.0,2464.949951171875,2457.551025390625,8974475
2022-06-24,2480.0,2511.0,2468.0,2500.050048828125,2492.545654296875,6571866
2022-06-27,2544.949951171875,2544.949951171875,2481.550048828125,2492.64990234375,2485.167724609375,7141493
2022-06-28,2482.10009765625,2533.949951171875,2482.10009765625,2527.699951171875,2520.112548828125,6263867
2022-06-29,2507.199951171875,2597.0,2501.0,2580.14990234375,2572.405029296875,8863172
2022-06-30,2580.0,2615.89990234375,2566.0,2595.64990234375,2587.858642578125,10666627
